date,lat,lon,Precip_mean,Air_Temp_mean,year,Air_Temp_cumsum,Precip_cumsum
8/2/2016,44.7125,-122.2041666,0,13.55625,2016,2144.0375,1049.575
8/3/2016,44.7125,-122.2041666,0,16.9625,2016,2161,1049.575
8/4/2016,44.7125,-122.2041666,0,21.6,2016,2182.6,1049.575
8/5/2016,44.7125,-122.2041666,0,17.475,2016,2200.075,1049.575
8/6/2016,44.7125,-122.2041666,0,15.725,2016,2215.8,1049.575
8/7/2016,44.7125,-122.2041666,0,13.4375,2016,2229.2375,1049.575
8/8/2016,44.7125,-122.2041666,5.4,12.78125,2016,2242.01875,1054.975
8/9/2016,44.7125,-122.2041666,1.0625,12.9125,2016,2254.93125,1056.0375
8/10/2016,44.7125,-122.2041666,0,16.8375,2016,2271.76875,1056.0375
8/11/2016,44.7125,-122.2041666,0,20.325,2016,2292.09375,1056.0375
8/12/2016,44.7125,-122.2041666,0,23.25,2016,2315.34375,1056.0375
8/13/2016,44.7125,-122.2041666,0,23.04375,2016,2338.3875,1056.0375
8/14/2016,44.7125,-122.2041666,0,21.6375,2016,2360.025,1056.0375
8/15/2016,44.7125,-122.2041666,0,20.41875,2016,2380.44375,1056.0375
8/16/2016,44.7125,-122.2041666,0,20.46875,2016,2400.9125,1056.0375
8/17/2016,44.7125,-122.2041666,0,19.83125,2016,2420.74375,1056.0375
8/18/2016,44.7125,-122.2041666,0,24.25,2016,2444.99375,1056.0375
8/19/2016,44.7125,-122.2041666,0,24.95625,2016,2469.95,1056.0375
8/20/2016,44.7125,-122.2041666,0,24.0875,2016,2494.0375,1056.0375
8/21/2016,44.7125,-122.2041666,0.1375,19.09375,2016,2513.13125,1056.175
8/22/2016,44.7125,-122.2041666,0,16.08125,2016,2529.2125,1056.175
8/23/2016,44.7125,-122.2041666,0,17.0625,2016,2546.275,1056.175
8/24/2016,44.7125,-122.2041666,0,19.93125,2016,2566.20625,1056.175
8/25/2016,44.7125,-122.2041666,0,21.5,2016,2587.70625,1056.175
8/26/2016,44.7125,-122.2041666,0,21.975,2016,2609.68125,1056.175
8/27/2016,44.7125,-122.2041666,0,19.45625,2016,2629.1375,1056.175
8/28/2016,44.7125,-122.2041666,0,20.40625,2016,2649.54375,1056.175
8/29/2016,44.7125,-122.2041666,0,19.8125,2016,2669.35625,1056.175
8/30/2016,44.7125,-122.2041666,0.6375,15.16875,2016,2684.525,1056.8125
8/31/2016,44.7125,-122.2041666,0.1,15.1,2016,2699.625,1056.9125
9/1/2016,44.7125,-122.2041666,10.9375,12.975,2016,2712.6,1067.85
9/2/2016,44.7125,-122.2041666,2.8375,11.89375,2016,2724.49375,1070.6875
9/3/2016,44.7125,-122.2041666,0.0625,11.13125,2016,2735.625,1070.75
9/4/2016,44.7125,-122.2041666,0,10.3625,2016,2745.9875,1070.75
9/5/2016,44.7125,-122.2041666,0,12.3125,2016,2758.3,1070.75
9/6/2016,44.7125,-122.2041666,15.1,10.60625,2016,2768.90625,1085.85
9/7/2016,44.7125,-122.2041666,0.4,14.39375,2016,2783.3,1086.25
9/8/2016,44.7125,-122.2041666,0,14.03125,2016,2797.33125,1086.25
9/9/2016,44.7125,-122.2041666,0,15.30625,2016,2812.6375,1086.25
9/10/2016,44.7125,-122.2041666,0,18.95,2016,2831.5875,1086.25
9/11/2016,44.7125,-122.2041666,0,12.44375,2016,2844.03125,1086.25
9/12/2016,44.7125,-122.2041666,0,12.725,2016,2856.75625,1086.25
9/13/2016,44.7125,-122.2041666,0,13.9625,2016,2870.71875,1086.25
9/14/2016,44.7125,-122.2041666,0,13.88125,2016,2884.6,1086.25
9/15/2016,44.7125,-122.2041666,0,16.15625,2016,2900.75625,1086.25
9/16/2016,44.7125,-122.2041666,0,17.81875,2016,2918.575,1086.25
9/17/2016,44.7125,-122.2041666,33.125,13.13125,2016,2931.70625,1119.375
9/18/2016,44.7125,-122.2041666,10.5,13.19375,2016,2944.9,1129.875
9/19/2016,44.7125,-122.2041666,1.0125,11.525,2016,2956.425,1130.8875
9/20/2016,44.7125,-122.2041666,0,11.45,2016,2967.875,1130.8875
9/21/2016,44.7125,-122.2041666,12.3125,11.1125,2016,2978.9875,1143.2
9/22/2016,44.7125,-122.2041666,0,9.4125,2016,2988.4,1143.2
9/23/2016,44.7125,-122.2041666,3.4875,7.70625,2016,2996.10625,1146.6875
9/24/2016,44.7125,-122.2041666,0,13,2016,3009.10625,1146.6875
9/25/2016,44.7125,-122.2041666,0,17.31875,2016,3026.425,1146.6875
9/26/2016,44.7125,-122.2041666,0,20.66875,2016,3047.09375,1146.6875
9/27/2016,44.7125,-122.2041666,0.1375,16.975,2016,3064.06875,1146.825
9/28/2016,44.7125,-122.2041666,0,15.48125,2016,3079.55,1146.825
9/29/2016,44.7125,-122.2041666,0,13.15,2016,3092.7,1146.825
9/30/2016,44.7125,-122.2041666,1.0125,11.84375,2016,3104.54375,1147.8375
10/1/2016,44.7125,-122.2041666,6.875,7.73125,2016,3112.275,1154.7125
10/2/2016,44.7125,-122.2041666,4.9375,6.7375,2016,3119.0125,1159.65
10/3/2016,44.7125,-122.2041666,7.075,7.4,2016,3126.4125,1166.725
10/4/2016,44.7125,-122.2041666,30.7625,8,2016,3134.4125,1197.4875
10/5/2016,44.7125,-122.2041666,58.0875,7.7125,2016,3142.125,1255.575
10/6/2016,44.7125,-122.2041666,10.475,9.4875,2016,3151.6125,1266.05
10/7/2016,44.7125,-122.2041666,28.2625,10.775,2016,3162.3875,1294.3125
10/8/2016,44.7125,-122.2041666,0.3375,14.25,2016,3176.6375,1294.65
10/9/2016,44.7125,-122.2041666,12,13.3875,2016,3190.025,1306.65
10/10/2016,44.7125,-122.2041666,8.9375,9.64375,2016,3199.66875,1315.5875
10/11/2016,44.7125,-122.2041666,0.05,8.95,2016,3208.61875,1315.6375
10/12/2016,44.7125,-122.2041666,3.8875,10.475,2016,3219.09375,1319.525
10/13/2016,44.7125,-122.2041666,66.45,9.09375,2016,3228.1875,1385.975
10/14/2016,44.7125,-122.2041666,42.9875,8.2125,2016,3236.4,1428.9625
10/15/2016,44.7125,-122.2041666,40.2,8.01875,2016,3244.41875,1469.1625
10/16/2016,44.7125,-122.2041666,30,6.35625,2016,3250.775,1499.1625
10/17/2016,44.7125,-122.2041666,48.675,5.14375,2016,3255.91875,1547.8375
10/18/2016,44.7125,-122.2041666,9.5875,4.65625,2016,3260.575,1557.425
10/19/2016,44.7125,-122.2041666,2.075,6.74375,2016,3267.31875,1559.5
10/20/2016,44.7125,-122.2041666,24.1625,10.41875,2016,3277.7375,1583.6625
10/21/2016,44.7125,-122.2041666,12.2875,8.31875,2016,3286.05625,1595.95
10/22/2016,44.7125,-122.2041666,0.075,8.73125,2016,3294.7875,1596.025
10/23/2016,44.7125,-122.2041666,0.5625,9.01875,2016,3303.80625,1596.5875
10/24/2016,44.7125,-122.2041666,8.425,9.6875,2016,3313.49375,1605.0125
10/25/2016,44.7125,-122.2041666,8.1875,9.14375,2016,3322.6375,1613.2
10/26/2016,44.7125,-122.2041666,20.8625,10.31875,2016,3332.95625,1634.0625
10/27/2016,44.7125,-122.2041666,18.2,7.1625,2016,3340.11875,1652.2625
10/28/2016,44.7125,-122.2041666,1.2375,9.25625,2016,3349.375,1653.5
10/29/2016,44.7125,-122.2041666,4.8625,8.8375,2016,3358.2125,1658.3625
10/30/2016,44.7125,-122.2041666,17.1125,7.8875,2016,3366.1,1675.475
10/31/2016,44.7125,-122.2041666,12.975,7.59375,2016,3373.69375,1688.45
11/1/2016,44.7125,-122.2041666,1.15,7.55625,2016,3381.25,1689.6
11/2/2016,44.7125,-122.2041666,0,10.6375,2016,3391.8875,1689.6
11/3/2016,44.7125,-122.2041666,0,10.625,2016,3402.5125,1689.6
11/4/2016,44.7125,-122.2041666,0,11.525,2016,3414.0375,1689.6
11/5/2016,44.7125,-122.2041666,22.625,8.175,2016,3422.2125,1712.225
11/6/2016,44.7125,-122.2041666,1.8,8.2125,2016,3430.425,1714.025
11/7/2016,44.7125,-122.2041666,0,11,2016,3441.425,1714.025
11/8/2016,44.7125,-122.2041666,0.425,12.9625,2016,3454.3875,1714.45
11/9/2016,44.7125,-122.2041666,0.425,11.16875,2016,3465.55625,1714.875
11/10/2016,44.7125,-122.2041666,0,12.75625,2016,3478.3125,1714.875
11/11/2016,44.7125,-122.2041666,0.325,11.8875,2016,3490.2,1715.2
11/12/2016,44.7125,-122.2041666,9.0625,8.95,2016,3499.15,1724.2625
11/13/2016,44.7125,-122.2041666,7.6,8.99375,2016,3508.14375,1731.8625
11/14/2016,44.7125,-122.2041666,50.325,9.05,2016,3517.19375,1782.1875
11/15/2016,44.7125,-122.2041666,34.1,6.14375,2016,3523.3375,1816.2875
11/16/2016,44.7125,-122.2041666,6.0625,3.3,2016,3526.6375,1822.35
11/17/2016,44.7125,-122.2041666,1.2125,3.3875,2016,3530.025,1823.5625
11/18/2016,44.7125,-122.2041666,0.5375,3.625,2016,3533.65,1824.1
11/19/2016,44.7125,-122.2041666,1.4375,7.10625,2016,3540.75625,1825.5375
11/20/2016,44.7125,-122.2041666,14.85,5.79375,2016,3546.55,1840.3875
11/21/2016,44.7125,-122.2041666,7.725,4.34375,2016,3550.89375,1848.1125
11/22/2016,44.7125,-122.2041666,12.85,5.04375,2016,3555.9375,1860.9625
11/23/2016,44.7125,-122.2041666,15.15,2.525,2016,3558.4625,1876.1125
11/24/2016,44.7125,-122.2041666,14.775,4.4375,2016,3562.9,1890.8875
11/25/2016,44.7125,-122.2041666,13.4875,4.925,2016,3567.825,1904.375
11/26/2016,44.7125,-122.2041666,9.875,4.08125,2016,3571.90625,1914.25
11/27/2016,44.7125,-122.2041666,21.0625,2.525,2016,3574.43125,1935.3125
11/28/2016,44.7125,-122.2041666,31.075,2.2125,2016,3576.64375,1966.3875
11/29/2016,44.7125,-122.2041666,5.3625,3.1625,2016,3579.80625,1971.75
11/30/2016,44.7125,-122.2041666,18.3,2.125,2016,3581.93125,1990.05
12/1/2016,44.7125,-122.2041666,4.0125,1.01875,2016,3582.95,1994.0625
12/2/2016,44.7125,-122.2041666,3.1125,1.5,2016,3584.45,1997.175
12/3/2016,44.7125,-122.2041666,6.8125,3.025,2016,3587.475,2003.9875
12/4/2016,44.7125,-122.2041666,30.525,0.25,2016,3587.725,2034.5125
12/5/2016,44.7125,-122.2041666,14.475,-1.2875,2016,3586.4375,2048.9875
12/6/2016,44.7125,-122.2041666,4.15,-2.54375,2016,3583.89375,2053.1375
12/7/2016,44.7125,-122.2041666,0.275,-4.7375,2016,3579.15625,2053.4125
12/8/2016,44.7125,-122.2041666,21.3,-1.55,2016,3577.60625,2074.7125
12/9/2016,44.7125,-122.2041666,32.975,1.3,2016,3578.90625,2107.6875
12/10/2016,44.7125,-122.2041666,23.575,1.34375,2016,3580.25,2131.2625
12/11/2016,44.7125,-122.2041666,33.2125,0.6125,2016,3580.8625,2164.475
12/12/2016,44.7125,-122.2041666,4.9875,-0.33125,2016,3580.53125,2169.4625
12/13/2016,44.7125,-122.2041666,0,-2.24375,2016,3578.2875,2169.4625
12/14/2016,44.7125,-122.2041666,30.6625,-3.7125,2016,3574.575,2200.125
12/15/2016,44.7125,-122.2041666,2.9125,-2.225,2016,3572.35,2203.0375
12/16/2016,44.7125,-122.2041666,0.175,-4.25625,2016,3568.09375,2203.2125
12/17/2016,44.7125,-122.2041666,0,-5.96875,2016,3562.125,2203.2125
12/18/2016,44.7125,-122.2041666,0.1,-2.05,2016,3560.075,2203.3125
12/19/2016,44.7125,-122.2041666,33.75,-0.44375,2016,3559.63125,2237.0625
12/20/2016,44.7125,-122.2041666,29.3625,1.3,2016,3560.93125,2266.425
12/21/2016,44.7125,-122.2041666,0,0.8125,2016,3561.74375,2266.425
12/22/2016,44.7125,-122.2041666,2.8375,2.6125,2016,3564.35625,2269.2625
12/23/2016,44.7125,-122.2041666,12.675,1.09375,2016,3565.45,2281.9375
12/24/2016,44.7125,-122.2041666,3.6375,-1.5625,2016,3563.8875,2285.575
12/25/2016,44.7125,-122.2041666,0,-2.4,2016,3561.4875,2285.575
12/26/2016,44.7125,-122.2041666,10.9625,-2.13125,2016,3559.35625,2296.5375
12/27/2016,44.7125,-122.2041666,34.3875,0.84375,2016,3560.2,2330.925
12/28/2016,44.7125,-122.2041666,1.575,0.73125,2016,3560.93125,2332.5
12/29/2016,44.7125,-122.2041666,0.8625,2.33125,2016,3563.2625,2333.3625
12/30/2016,44.7125,-122.2041666,0.8875,-0.35,2016,3562.9125,2334.25
12/31/2016,44.7125,-122.2041666,2.7125,-0.13125,2016,3562.78125,2336.9625
1/1/2017,44.7125,-122.2041666,11.6,-2.775,2017,-2.775,11.6
1/2/2017,44.7125,-122.2041666,2.725,-6.14375,2017,-8.91875,14.325
1/3/2017,44.7125,-122.2041666,0.1125,-7.4375,2017,-16.35625,14.4375
1/4/2017,44.7125,-122.2041666,0,-8.73125,2017,-25.0875,14.4375
1/5/2017,44.7125,-122.2041666,0,-7.76875,2017,-32.85625,14.4375
1/6/2017,44.7125,-122.2041666,0.25,-5.99375,2017,-38.85,14.6875
1/7/2017,44.7125,-122.2041666,17.6375,-3.5,2017,-42.35,32.325
1/8/2017,44.7125,-122.2041666,32.2125,0.83125,2017,-41.51875,64.5375
1/9/2017,44.7125,-122.2041666,27.175,-0.35,2017,-41.86875,91.7125
1/10/2017,44.7125,-122.2041666,22.45,-0.86875,2017,-42.7375,114.1625
1/11/2017,44.7125,-122.2041666,19.4375,-3.34375,2017,-46.08125,133.6
1/12/2017,44.7125,-122.2041666,0.9375,-4.40625,2017,-50.4875,134.5375
1/13/2017,44.7125,-122.2041666,0.0375,-2.55625,2017,-53.04375,134.575
1/14/2017,44.7125,-122.2041666,0.1,-1.1125,2017,-54.15625,134.675
1/15/2017,44.7125,-122.2041666,0.225,0.58125,2017,-53.575,134.9
1/16/2017,44.7125,-122.2041666,0.65,3.64375,2017,-49.93125,135.55
1/17/2017,44.7125,-122.2041666,32.0125,4.2125,2017,-45.71875,167.5625
1/18/2017,44.7125,-122.2041666,19.175,3.46875,2017,-42.25,186.7375
1/19/2017,44.7125,-122.2041666,7.175,1.7125,2017,-40.5375,193.9125
1/20/2017,44.7125,-122.2041666,4.95,1.60625,2017,-38.93125,198.8625
1/21/2017,44.7125,-122.2041666,16.1,0.7375,2017,-38.19375,214.9625
1/22/2017,44.7125,-122.2041666,6.7,1.86875,2017,-36.325,221.6625
1/23/2017,44.7125,-122.2041666,0.2375,0.9875,2017,-35.3375,221.9
1/24/2017,44.7125,-122.2041666,0,0.0625,2017,-35.275,221.9
1/25/2017,44.7125,-122.2041666,0.075,0.875,2017,-34.4,221.975
1/26/2017,44.7125,-122.2041666,0.1125,1.93125,2017,-32.46875,222.0875
1/27/2017,44.7125,-122.2041666,0,2.8625,2017,-29.60625,222.0875
1/28/2017,44.7125,-122.2041666,0,4.45,2017,-25.15625,222.0875
1/29/2017,44.7125,-122.2041666,0,4.45625,2017,-20.7,222.0875
1/30/2017,44.7125,-122.2041666,0.4875,5.61875,2017,-15.08125,222.575
1/31/2017,44.7125,-122.2041666,6.1375,1.00625,2017,-14.075,228.7125
2/1/2017,44.7125,-122.2041666,1.2375,-2.3625,2017,-16.4375,229.95
2/2/2017,44.7125,-122.2041666,0.9375,-1.925,2017,-18.3625,230.8875
2/3/2017,44.7125,-122.2041666,29.9125,1.21875,2017,-17.14375,260.8
2/4/2017,44.7125,-122.2041666,55.7125,2.59375,2017,-14.55,316.5125
2/5/2017,44.7125,-122.2041666,37.5625,3.575,2017,-10.975,354.075
2/6/2017,44.7125,-122.2041666,16.7875,0.05625,2017,-10.91875,370.8625
2/7/2017,44.7125,-122.2041666,14.8625,0.3625,2017,-10.55625,385.725
2/8/2017,44.7125,-122.2041666,53.725,3.50625,2017,-7.05,439.45
2/9/2017,44.7125,-122.2041666,41.275,5.8,2017,-1.25,480.725
2/10/2017,44.7125,-122.2041666,13.45,2.05625,2017,0.80625,494.175
2/11/2017,44.7125,-122.2041666,0.8,1.5875,2017,2.39375,494.975
2/12/2017,44.7125,-122.2041666,0,3.15625,2017,5.55,494.975
2/13/2017,44.7125,-122.2041666,0,6.39375,2017,11.94375,494.975
2/14/2017,44.7125,-122.2041666,0.7625,6.64375,2017,18.5875,495.7375
2/15/2017,44.7125,-122.2041666,37.5375,7.175,2017,25.7625,533.275
2/16/2017,44.7125,-122.2041666,32.5875,4.53125,2017,30.29375,565.8625
2/17/2017,44.7125,-122.2041666,0.75,5.30625,2017,35.6,566.6125
2/18/2017,44.7125,-122.2041666,15.45,3.1125,2017,38.7125,582.0625
2/19/2017,44.7125,-122.2041666,16.6875,2.70625,2017,41.41875,598.75
2/20/2017,44.7125,-122.2041666,18.7,3.6625,2017,45.08125,617.45
2/21/2017,44.7125,-122.2041666,32.9375,0.86875,2017,45.95,650.3875
2/22/2017,44.7125,-122.2041666,2.5,0.95,2017,46.9,652.8875
2/23/2017,44.7125,-122.2041666,2.0875,-0.01875,2017,46.88125,654.975
2/24/2017,44.7125,-122.2041666,1.55,-1.16875,2017,45.7125,656.525
2/25/2017,44.7125,-122.2041666,1.6,0.3875,2017,46.1,658.125
2/26/2017,44.7125,-122.2041666,16.975,-0.21875,2017,45.88125,675.1
2/27/2017,44.7125,-122.2041666,15.4625,-0.58125,2017,45.3,690.5625
2/28/2017,44.7125,-122.2041666,8.65,0.73125,2017,46.03125,699.2125
3/1/2017,44.7125,-122.2041666,1.3875,3,2017,49.03125,700.6
3/2/2017,44.7125,-122.2041666,0,3.9875,2017,53.01875,700.6
3/3/2017,44.7125,-122.2041666,13.4,3.50625,2017,56.525,714
3/4/2017,44.7125,-122.2041666,13.6375,1.325,2017,57.85,727.6375
3/5/2017,44.7125,-122.2041666,14.075,-0.6875,2017,57.1625,741.7125
3/6/2017,44.7125,-122.2041666,23.45,-1.025,2017,56.1375,765.1625
3/7/2017,44.7125,-122.2041666,42.3,1.14375,2017,57.28125,807.4625
3/8/2017,44.7125,-122.2041666,37.7125,3.58125,2017,60.8625,845.175
3/9/2017,44.7125,-122.2041666,35.075,5.38125,2017,66.24375,880.25
3/10/2017,44.7125,-122.2041666,0,7.1625,2017,73.40625,880.25
3/11/2017,44.7125,-122.2041666,10.8125,4.49375,2017,77.9,891.0625
3/12/2017,44.7125,-122.2041666,0,7.69375,2017,85.59375,891.0625
3/13/2017,44.7125,-122.2041666,13.45,6.54375,2017,92.1375,904.5125
3/14/2017,44.7125,-122.2041666,3.2125,8.5625,2017,100.7,907.725
3/15/2017,44.7125,-122.2041666,27.8375,5.2125,2017,105.9125,935.5625
3/16/2017,44.7125,-122.2041666,1.325,4.1,2017,110.0125,936.8875
3/17/2017,44.7125,-122.2041666,8.6125,4.175,2017,114.1875,945.5
3/18/2017,44.7125,-122.2041666,28.6,4.94375,2017,119.13125,974.1
3/19/2017,44.7125,-122.2041666,0,6.275,2017,125.40625,974.1
3/20/2017,44.7125,-122.2041666,3.3125,6.51875,2017,131.925,977.4125
3/21/2017,44.7125,-122.2041666,7.6375,7.29375,2017,139.21875,985.05
3/22/2017,44.7125,-122.2041666,11.3375,3.5375,2017,142.75625,996.3875
3/23/2017,44.7125,-122.2041666,14.4625,5.40625,2017,148.1625,1010.85
3/24/2017,44.7125,-122.2041666,29.65,4.175,2017,152.3375,1040.5
3/25/2017,44.7125,-122.2041666,6.7375,4.49375,2017,156.83125,1047.2375
3/26/2017,44.7125,-122.2041666,30.1625,3.2125,2017,160.04375,1077.4
3/27/2017,44.7125,-122.2041666,13.8875,4.0625,2017,164.10625,1091.2875
3/28/2017,44.7125,-122.2041666,4.8375,5.71875,2017,169.825,1096.125
3/29/2017,44.7125,-122.2041666,30.65,5.09375,2017,174.91875,1126.775
3/30/2017,44.7125,-122.2041666,6.15,3.7125,2017,178.63125,1132.925
3/31/2017,44.7125,-122.2041666,0,7.03125,2017,185.6625,1132.925
4/1/2017,44.7125,-122.2041666,1.1375,6.15,2017,191.8125,1134.0625
4/2/2017,44.7125,-122.2041666,0,4.86875,2017,196.68125,1134.0625
4/3/2017,44.7125,-122.2041666,0,5.50625,2017,202.1875,1134.0625
4/4/2017,44.7125,-122.2041666,0,7.55625,2017,209.74375,1134.0625
4/5/2017,44.7125,-122.2041666,2.275,10.3,2017,220.04375,1136.3375
4/6/2017,44.7125,-122.2041666,6.5875,9.48125,2017,229.525,1142.925
4/7/2017,44.7125,-122.2041666,11.7875,4.9125,2017,234.4375,1154.7125
4/8/2017,44.7125,-122.2041666,9.3,2.88125,2017,237.31875,1164.0125
4/9/2017,44.7125,-122.2041666,3.7875,4.66875,2017,241.9875,1167.8
4/10/2017,44.7125,-122.2041666,6.475,4.16875,2017,246.15625,1174.275
4/11/2017,44.7125,-122.2041666,5.8625,4.99375,2017,251.15,1180.1375
4/12/2017,44.7125,-122.2041666,14.375,6.44375,2017,257.59375,1194.5125
4/13/2017,44.7125,-122.2041666,11.9875,4.41875,2017,262.0125,1206.5
4/14/2017,44.7125,-122.2041666,10.9625,3.29375,2017,265.30625,1217.4625
4/15/2017,44.7125,-122.2041666,0,6.20625,2017,271.5125,1217.4625
4/16/2017,44.7125,-122.2041666,9.3625,8.30625,2017,279.81875,1226.825
4/17/2017,44.7125,-122.2041666,14.6375,7.10625,2017,286.925,1241.4625
4/18/2017,44.7125,-122.2041666,13.675,6.9375,2017,293.8625,1255.1375
4/19/2017,44.7125,-122.2041666,16.15,7.625,2017,301.4875,1271.2875
4/20/2017,44.7125,-122.2041666,10.375,5.5,2017,306.9875,1281.6625
4/21/2017,44.7125,-122.2041666,0,9.5875,2017,316.575,1281.6625
4/22/2017,44.7125,-122.2041666,7.275,8.99375,2017,325.56875,1288.9375
4/23/2017,44.7125,-122.2041666,18.95,5.8,2017,331.36875,1307.8875
4/24/2017,44.7125,-122.2041666,47.7,3.94375,2017,335.3125,1355.5875
4/25/2017,44.7125,-122.2041666,10.175,5.13125,2017,340.44375,1365.7625
4/26/2017,44.7125,-122.2041666,30.1625,4.88125,2017,345.325,1395.925
4/27/2017,44.7125,-122.2041666,17.8875,3.875,2017,349.2,1413.8125
4/28/2017,44.7125,-122.2041666,0.45,5.45,2017,354.65,1414.2625
4/29/2017,44.7125,-122.2041666,4.8,8.33125,2017,362.98125,1419.0625
4/30/2017,44.7125,-122.2041666,7.05,7.01875,2017,370,1426.1125
5/1/2017,44.7125,-122.2041666,1.0625,6.39375,2017,376.39375,1427.175
5/2/2017,44.7125,-122.2041666,0.8,11.31875,2017,387.7125,1427.975
5/3/2017,44.7125,-122.2041666,0,17.53125,2017,405.24375,1427.975
5/4/2017,44.7125,-122.2041666,6.6125,18.9125,2017,424.15625,1434.5875
5/5/2017,44.7125,-122.2041666,13.725,6.775,2017,430.93125,1448.3125
5/6/2017,44.7125,-122.2041666,0.575,5.625,2017,436.55625,1448.8875
5/7/2017,44.7125,-122.2041666,0,8.50625,2017,445.0625,1448.8875
5/8/2017,44.7125,-122.2041666,0,11.525,2017,456.5875,1448.8875
5/9/2017,44.7125,-122.2041666,0,13.06875,2017,469.65625,1448.8875
5/10/2017,44.7125,-122.2041666,0,14.1375,2017,483.79375,1448.8875
5/11/2017,44.7125,-122.2041666,16.925,6.83125,2017,490.625,1465.8125
5/12/2017,44.7125,-122.2041666,13.425,4.88125,2017,495.50625,1479.2375
5/13/2017,44.7125,-122.2041666,14.175,4.65625,2017,500.1625,1493.4125
5/14/2017,44.7125,-122.2041666,5.1125,6.20625,2017,506.36875,1498.525
5/15/2017,44.7125,-122.2041666,11.1125,8.1625,2017,514.53125,1509.6375
5/16/2017,44.7125,-122.2041666,39.675,5.0125,2017,519.54375,1549.3125
5/17/2017,44.7125,-122.2041666,4.425,6.21875,2017,525.7625,1553.7375
5/18/2017,44.7125,-122.2041666,0,11.5125,2017,537.275,1553.7375
5/19/2017,44.7125,-122.2041666,0,14.15625,2017,551.43125,1553.7375
5/20/2017,44.7125,-122.2041666,0,13.875,2017,565.30625,1553.7375
5/21/2017,44.7125,-122.2041666,0,16.51875,2017,581.825,1553.7375
5/22/2017,44.7125,-122.2041666,0,20.81875,2017,602.64375,1553.7375
5/23/2017,44.7125,-122.2041666,0,17.93125,2017,620.575,1553.7375
5/24/2017,44.7125,-122.2041666,0,9.9375,2017,630.5125,1553.7375
5/25/2017,44.7125,-122.2041666,0.2625,11.71875,2017,642.23125,1554
5/26/2017,44.7125,-122.2041666,0,15.39375,2017,657.625,1554
5/27/2017,44.7125,-122.2041666,0,18.8125,2017,676.4375,1554
5/28/2017,44.7125,-122.2041666,0,19.775,2017,696.2125,1554
5/29/2017,44.7125,-122.2041666,0,19.2125,2017,715.425,1554
5/30/2017,44.7125,-122.2041666,1,11.59375,2017,727.01875,1555
5/31/2017,44.7125,-122.2041666,0.3625,14.475,2017,741.49375,1555.3625
6/1/2017,44.7125,-122.2041666,3.375,12.90625,2017,754.4,1558.7375
6/2/2017,44.7125,-122.2041666,0,16.11875,2017,770.51875,1558.7375
6/3/2017,44.7125,-122.2041666,0,13.5125,2017,784.03125,1558.7375
6/4/2017,44.7125,-122.2041666,0,9.775,2017,793.80625,1558.7375
6/5/2017,44.7125,-122.2041666,0,13.86875,2017,807.675,1558.7375
6/6/2017,44.7125,-122.2041666,0,18.78125,2017,826.45625,1558.7375
6/7/2017,44.7125,-122.2041666,4.575,18.1875,2017,844.64375,1563.3125
6/8/2017,44.7125,-122.2041666,21.9625,9.775,2017,854.41875,1585.275
6/9/2017,44.7125,-122.2041666,12.3875,8.68125,2017,863.1,1597.6625
6/10/2017,44.7125,-122.2041666,6.9875,8.18125,2017,871.28125,1604.65
6/11/2017,44.7125,-122.2041666,0,10.225,2017,881.50625,1604.65
6/12/2017,44.7125,-122.2041666,4.4,8.25,2017,889.75625,1609.05
6/13/2017,44.7125,-122.2041666,0.9125,8.2625,2017,898.01875,1609.9625
6/14/2017,44.7125,-122.2041666,3.2375,11.3125,2017,909.33125,1613.2
6/15/2017,44.7125,-122.2041666,8.2125,11.625,2017,920.95625,1621.4125
6/16/2017,44.7125,-122.2041666,3.3625,11.73125,2017,932.6875,1624.775
6/17/2017,44.7125,-122.2041666,0,15.6375,2017,948.325,1624.775
6/18/2017,44.7125,-122.2041666,0,19.65,2017,967.975,1624.775
6/19/2017,44.7125,-122.2041666,0,21.64375,2017,989.61875,1624.775
6/20/2017,44.7125,-122.2041666,0,17.55625,2017,1007.175,1624.775
6/21/2017,44.7125,-122.2041666,0,15.975,2017,1023.15,1624.775
6/22/2017,44.7125,-122.2041666,0,17.3375,2017,1040.4875,1624.775
6/23/2017,44.7125,-122.2041666,0,21.00625,2017,1061.49375,1624.775
6/24/2017,44.7125,-122.2041666,0,23.95,2017,1085.44375,1624.775
6/25/2017,44.7125,-122.2041666,0,26.15625,2017,1111.6,1624.775
6/26/2017,44.7125,-122.2041666,0,20.1375,2017,1131.7375,1624.775
6/27/2017,44.7125,-122.2041666,0,16.39375,2017,1148.13125,1624.775
6/28/2017,44.7125,-122.2041666,0,14.9,2017,1163.03125,1624.775
6/29/2017,44.7125,-122.2041666,0,17.25,2017,1180.28125,1624.775
6/30/2017,44.7125,-122.2041666,0,20.43125,2017,1200.7125,1624.775
7/1/2017,44.7125,-122.2041666,0,16.85,2017,1217.5625,1624.775
7/2/2017,44.7125,-122.2041666,0,18.69375,2017,1236.25625,1624.775
7/3/2017,44.7125,-122.2041666,0,18.54375,2017,1254.8,1624.775
7/4/2017,44.7125,-122.2041666,0,20.33125,2017,1275.13125,1624.775
7/5/2017,44.7125,-122.2041666,0,22.33125,2017,1297.4625,1624.775
7/6/2017,44.7125,-122.2041666,0,22.44375,2017,1319.90625,1624.775
7/7/2017,44.7125,-122.2041666,0,18.99375,2017,1338.9,1624.775
